uuid,default_pred
0e16d373-49f1-44ea-b3b6-f6fb11a5785b,0.36420125
44cbd016-ff25-4789-9f7f-c7030d7fc18a,0.19722663
bba15428-639f-458f-9907-b56487b359f9,0.6403013
a381d076-56ff-4b75-b883-1e83c6cdf6ba,0.039428297
23a6b306-fbfb-4fe7-93d2-c24129977182,0.08795918
dfedf6cb-6736-4de6-8f09-ff1c9cb59b73,0.60713536
ead19e3b-d54b-4337-b280-990aeca103b3,0.15324593
fe4a1f63-9a53-4a2e-baaa-804c5121bda6,0.19725402
bd648e06-350b-4376-a4df-122c136b1382,0.2606756
40379191-7e8c-4e3b-9930-920142e77133,0.15369962
907f1208-761f-4335-b459-00510a227270,0.049225204
09ddcc54-1032-4083-b994-22da1749d2df,0.009539109
b8663669-d341-43ad-a68b-b262a6374f2d,0.012341905
c67d61ec-2cdc-45e6-9e56-1ed1b6592112,0.32388481
917915dd-3572-4a2a-90cf-a46dd9527531,0.066028275
3c590ffa-4aa1-44ec-9ed0-d36ce774dfaf,0.19172636
4dbd9d61-e068-4dee-a179-5f970c8dd06b,0.1688957
2bc43b5e-cfd0-4a7f-b1ca-f6cb6fb43307,0.038676832
c4929932-0c76-4f05-b7e9-07a0e54c224e,0.28012177
e6cb987b-0e83-4a53-8bfa-0d85e3c062a7,0.4471419
c1b9eedd-ce05-45e4-960d-5285876aaf4f,0.014427877
f93b3ee7-5028-4f18-8e16-defab934f2dd,0.16353394
810bb0e9-25e5-466a-a695-f98553688880,0.25110024
10ae770d-febc-499a-b06a-b2c6662ed2d2,0.595687
65e1f403-fcc4-4a06-b721-f0de6d8ec89f,0.50155336
ea2c690f-ca22-4d2c-a641-4a06f39db8d1,0.26497138
6bc4965a-78e3-4194-b023-ded4004f2fac,0.19441307
f2bb6b74-c76b-4d90-b20c-7d6c2e9d9e33,0.3142324
208669ac-bb2b-482d-8893-c7e46f28cc17,0.1533483
0dd0a8b4-da80-4496-b220-acece6c7847e,0.25531703
50aa8fd0-2a25-4d95-b355-49a18e5cc8a3,0.26519176
dd6fad92-a921-4ba0-a29b-19fcfff2d173,0.015703097
3b850aea-22c7-4212-b63a-fbfa4da39408,0.119743176
51e5a8a5-ca0d-4c43-8f53-b00c9a5182fb,0.25416434
9ec3d813-9474-4b2d-a2b2-6e0e2c3d78c8,0.018436424
174ccf9b-4929-4bde-9069-b6e116a1c5b5,0.007900688
18f9bea4-b900-40e7-8107-c86b65b3111e,0.011420116
65dd5135-bb6a-40e2-9b04-abf9fc0a6012,0.003937879
2929051e-9bb0-4708-9f8d-c77e5574258e,0.031812493
bff13330-8c60-4f9f-b806-bce09291e1b2,0.5334198
074e791a-6188-4a9b-8cd4-ba7806493e4e,0.017818637
f2c61515-e8b7-408d-a9d9-2c373fa1fc22,0.34010032
e52f079f-0c92-4a9f-93b3-33a19e0121a2,0.18154094
2d01cb11-b539-44f4-bf0f-bbb0b5cccf75,0.013848943
ddf0aa42-d0e8-43d5-8e1b-f6fbd1dbaec5,0.4763093
90a1c070-8321-48ce-b506-ab3b7789c9f8,0.041901562
0f3cd6cc-5f7d-41b9-ae32-0d3a3f9d4d5e,0.4007601
afd1c08d-0e85-4667-b8b5-1b1d6d7bd3bd,0.22985828
ab1d0c19-e4d9-4a36-aa64-f224cc6024d5,0.085425235
ec5c679a-1837-4251-a7d3-01bd7fd3244d,0.5759385
ec88fb77-fa07-42f6-9d29-d09b23a73f12,0.13393319
54c4e1c0-b183-4a98-a246-13db21e5e1ab,0.13585846
e038055d-f6d5-44b5-addf-3ac2d5a0532e,0.15173407
133f64e5-685c-4583-bcad-1339bbfe26e1,0.261672
b9481fc6-426c-4bb5-abd9-87df67a51d16,0.04074338
cfbaa845-3964-4fdc-ac26-d4ebf6c3664b,0.03971814
9dce9077-df23-449a-a0f5-f04770be58e5,0.029230753
c72e0c12-83b6-44f9-bdb6-54624b02e4f4,0.058105923
a6a56f36-1da2-4c49-8bda-d2029724236f,0.2664893
3d02a648-f018-4618-9836-04b918407200,0.050122704
d705c367-21f5-4571-ad82-24416e526527,0.14460757
6870b0b0-d417-490a-b073-e7456ed70a31,0.08443566
7e1ab594-6422-4dff-8966-8ef8d2aee8e6,0.5656674
727f18f9-8676-458d-ae49-756eb525892a,0.68233496
83ee929e-3fed-4ea3-b5b5-a0c071ca7429,0.26497138
599820b5-5397-4dee-a04f-8dc8e7f5bbb1,0.6117049
eb81ca9f-8a45-497f-8f82-ea2cd9f893cd,0.64663196
d3a56e0a-357a-4f29-b568-dace0da36140,0.085366696
3bb59732-ae8c-4309-aa23-56dc9ca12528,0.13249077
ca1dd5df-e858-49b5-a31a-ad72e2b5254b,0.069312714
e2f32477-dc18-453d-964c-19b9f8dd6dcf,0.14962934
4f5369fd-2300-43b1-99f4-9b5ed3ace542,0.1602404
eab3f1c1-7898-43e2-9440-0bbef75e8c8a,0.2120923
64e82969-6c76-44b6-9424-4b689aba97b1,0.14535783
e6f10f42-0db2-46d7-8a1a-6563af5502e7,0.36625046
9f2eeab6-0f07-4332-b51d-43fae45dbfa6,0.01484027
2e65df04-8862-4718-ab0c-9a2f8d5618e6,0.35603487
a0eaaeb8-932c-4916-a3e5-70b1a22d146c,0.14332595
5a367f85-eff7-45fe-8342-4e145e513f7e,0.08230749
c65e1811-311c-43a9-b9e3-eb87b6a0e108,0.19384922
baa0be0b-dfc0-47d8-9422-1dbb3681711c,0.32388481
0f992084-f34f-4ae2-b4e1-a34edaecbb58,0.04080743
0be02980-4a8f-4486-9617-b5138c23a3b0,0.2713425
a02c3228-eeff-42c5-b6f4-c57f85ebab14,0.17189138
3d0e1a34-76e7-4e43-8103-4bbe66f94446,0.18196101
c6e553ea-d939-4614-bbbf-469fc49c33d9,0.13683832
452efca3-4384-4cf7-9b42-26dc4f084408,0.6875259
bc7d9a13-7246-404f-9eef-3035aec1b2ca,0.50648326
6777c21a-6be6-4efc-96b5-7d8bb71bb919,0.19795428
a3cc56f9-1ae7-41b4-96fc-53e9fd943823,0.036790803
45b648e9-b0c8-41f0-8769-bf2d6fb2a6a7,0.06345049
4f5a6aa6-f7bb-4f1c-9a4c-79af67e631f4,0.48015514
ab212dd0-53b3-46fd-a726-5b6b9478b360,0.32227263
e1a3613d-aac2-4e38-9ef5-12d59e37cc90,0.24604616
dfad968d-1bd1-49db-be83-0865cdedb61c,0.04217404
7aa8be83-1fc3-4702-8eb4-453457d82fee,0.13691586
e196be4e-e698-4764-84fa-2d1e888de843,0.64208674
8edf24ef-7628-4cdd-8242-53b3f565e4b0,0.021421842
c8672eec-f84a-42ba-bb0a-53ceb051c36c,0.11096415
f42ccea3-62dc-48f5-820f-64d4b4954645,0.06935613
9f35d05c-f736-4358-b1c6-b9e021ace11e,0.008352658
5eba8be6-4e6b-4da2-9d1a-58bb7033bb64,0.0308598
51fd3023-769f-4bbe-a525-f76b63205d89,0.017577913
dc6fec91-dd26-4a60-b3f5-42f5b3e23f38,0.141486
4bf9eaa6-113a-4831-a5cc-0e6f1fe686e8,0.6923291
e77cfc4b-187a-4a41-9218-34b2b94fa48e,0.32208607
3e1ac70f-ca04-44e9-90b7-bd8226110f49,0.08050688
3b5a7547-94a3-45df-970b-1aa11feeb3a5,0.41834062
90c0556a-5b68-4415-875c-b83d74df2f57,0.03083047
7a4014a7-ff9e-4218-ba6e-4b3dbdfd3cd9,0.18345562
5239cfa4-0256-43a7-b903-46ae72c97254,0.11127453
97cb610b-317d-49cf-bc2b-5af4b35914c5,0.20313957
11b830ad-d69d-4697-9773-964b723cea37,0.028017746
7feeb652-48d3-496c-9a5c-936c39b30b7e,0.17508124
391ef24f-c988-4357-a532-4bf8ce5bde50,0.1710152
f0470d6c-c258-45d0-b78e-355fbd17aa85,0.18985774
80786f50-67c5-4b64-80f3-397dea3e070d,0.60607916
9d3a2ada-8b5a-4693-ab5b-766c19e5987c,0.7487071
38b1a33b-08f9-445b-a396-f1680f43b18e,0.035028894
13821313-7b6c-4aab-85bc-5e1796161311,0.04214945
1bafc896-906f-4f8b-ae50-588d00f307f2,0.22956601
1b99d061-a7ff-4538-bf71-1e29d477d8cb,0.05032725
5f027aff-a241-4ace-bf91-666820327143,0.37445405
a3fba6dc-3aa4-4cd0-99dd-03ddfd39bdd9,0.27384388
5d6644c1-6cb7-4ef5-8e70-9e83e2eec9b5,0.050532747
f276ec5b-13ca-4a33-baf7-12125dee30e4,0.32903364
0254c4f5-ee8f-4d83-be76-54d228bb04a1,0.07683518
14576d61-b70c-4584-8ec6-5d45799b4008,0.5408027
559ab2ae-4184-49ba-9397-18113d17ba83,0.055313252
adf9c5a4-87bb-4d1b-9b09-661f5a7721ea,0.43928015
03d4a8be-2a11-4024-bbbf-ffb4454bc013,0.69025326
71304892-a85f-4536-91ff-e387f2f55f4b,0.029479075
d9157b77-153d-4092-9159-32525e5977b8,0.0058810883
fb4356ee-0fa7-4625-a421-bdd9753e68af,0.24598177
c0d18dbf-8e73-4321-8885-467ad48533e8,0.59682006
7b14ccb8-2734-4a15-8b70-bb7cc0fb1046,0.1753621
65b54477-aba7-464b-9e73-96edfd274ecd,0.061926957
b0389941-4c86-4f0c-87e1-6e0c3022c47e,0.35762233
0766e8dd-c54d-4455-91b8-0035594610b9,0.26489812
7c6a7668-c671-448f-b848-f018ee7a4062,0.24604616
b07edbb8-eb9c-484b-a27a-392852f096e9,0.099514194
5bc7dc8c-e0b0-4209-a5f4-256275aed832,0.2728984
0cfc3d6e-e089-4826-b4ff-7c85a443aefb,0.056547806
5dd2a74b-74d8-41a8-a95e-1846d8a87bc1,0.3338928
1ebd86ac-ec6c-4b47-8119-097f3c3ccb58,0.07097897
4ca26a0f-5efe-4ca7-a2b8-e833cf752d08,0.17684838
93888499-086d-47a8-84bd-3c5ca96eb5c8,0.55232984
102f0da9-7fda-4e11-8be2-4cf1c06eadc4,0.106440075
9a28f1a6-a2d2-4841-9218-8ee496df75d7,0.28216106
073e113a-bf1e-4a07-950f-d24cb9713d7f,0.08997981
a4a3a755-70da-4f28-a58b-11094dc28a48,0.053927876
02ab7b54-b584-422a-b9b2-eabe2d160642,0.117102966
ccc3dd22-aa11-45ba-9d11-21d99c796754,0.07100391
0d5bd00e-8a3e-4694-a4af-027f361605b8,0.027091729
b3a9cdcb-c4e3-409a-9553-47704197972d,0.29593357
c3be3ec9-85d0-4ef4-bb44-f126bd3ec670,0.5394788
82fbccaf-00d5-4beb-8994-f6e9977be569,0.12169855
9ebf1326-8eff-4483-8c09-dcda82b5cf3a,0.34154007
3732fdc8-e215-4003-bbb7-e677f1fcb307,0.06283817
c4cee973-a94d-4fd5-88b2-f3e85e662f13,0.26279837
8e149593-6428-4f9c-a6a9-c2eba0664624,0.35089353
03bccaec-649c-4836-bdc0-102b1b42cfb5,0.6499687
7db83855-4bba-476f-aa36-0665c5d487ec,0.14247741
0fba59a5-0e21-42fc-81e7-a6d2bf928453,0.25248903
ca3daecc-d202-4691-9ec1-7537c1cd8163,0.35680413
84942888-ae31-4042-997b-d5e5f3d4ef2e,0.05809542
c39439ed-4adf-42e8-bc41-c2dd30304cee,0.008943916
b91f2e56-5743-4ebb-8bc5-9a2f51b5d7df,0.058464095
51dba8dc-1c10-4c18-8055-d2662ff18578,0.03624067
be0586ff-c323-443b-9acb-2d09987de245,0.12236927
d3e031c0-b142-45cb-94f8-8165e641bc63,0.018357966
222b7e3c-7b07-4a94-babb-1fa27d008fb7,0.10060719
18a1749a-62af-493e-a62f-1ce968bb084e,0.75426227
305ea21f-0499-455c-8ee7-74050278b7e7,0.04469798
671c7cb5-9fb9-48ed-8731-98a65f0f0000,0.24909714
e19ebf9d-4093-4562-9f6c-b59045efa7b9,0.32388481
2a1695ab-d55e-4020-b26d-8c24fd775cf4,0.227637
abfeb5e2-0536-4acd-9c63-799439cb06e0,0.06067353
f98f3856-fb4f-46b5-94c9-6ef98861d525,0.0435867
8d7d7013-d5e9-4100-9c66-c5578a58f533,0.03811902
e596a14f-c44e-4c9c-9db8-b26874a24a86,0.07963993
c85e49cd-ec26-49a7-9255-beef7528d3b2,0.5460708
613eae82-5522-4db4-90e9-b42e21ad6040,0.3550542
aa9a93ae-20f5-4115-b391-e73ad8992bff,0.021657182
5f99eef4-e29c-4116-8e6f-aabd8eb66f16,0.013830441
b0b36f80-5bb2-4890-bf2a-b0d74a4377f6,0.02247472
854f02b6-00fd-4aa3-bdc1-626298b28e4c,0.022001278
a2222a91-e3ed-434c-bcf4-1041104b81d9,0.16831236
12be0e48-0d6b-4d22-85e7-230df7861f50,0.18787095
3e5d573b-9c1f-4faf-a5d3-491d7559b574,0.29483366
f3ac056b-f726-4298-aa58-28229c22b3d5,0.37973145
b9ff1abc-4da6-4fe6-81fe-40b4d84c4755,0.0115728015
6fb75334-14c0-4aaa-9cb7-6a440479c99b,0.37753054
c2682f2d-31e7-42fe-9ad3-889676cdbb0b,0.017159667
8d9c8e34-c43d-48cf-a2a2-45f4d82e8daf,0.18798421
f29a7799-02fe-4047-b7a8-2f73333e5f9c,0.5362978
81b3fd5a-cc58-4054-9548-6f96b574c0aa,0.5263492
4f6dbf3d-aa13-4e10-87fb-abaf95babb32,0.0388758
aa31f8dc-725c-4e92-9291-9f6eca602f34,0.10262011
7b680c03-a19b-4f88-b3af-13ce046bf862,0.43509796
b4dc04ac-a660-48b9-bb5d-a5eb87bb4e8e,0.14109726
aff2ddef-f68c-4491-a452-7d508dafa8a7,0.10727238
a430b469-a59a-497c-93e8-90be5087407b,0.37097263
dba2b6a7-ffb9-4d6b-91e6-8bb4e0d2c0e5,0.2820162
3a62cc2d-03d2-4242-a06a-926017a4af90,0.04172287
1c93d251-7a26-47d0-a7c3-ef49e80e2de4,0.15986699
2998fad2-86b4-4683-b3f0-7b2c3e05fbfa,0.012210771
6915d1ef-769a-43fd-a7b3-f806472dad51,0.32919785
0b7aead7-c369-4099-844b-91fb497a7205,0.5364347
7a5d4642-16be-4b69-8a55-1c2a8d58602b,0.041871306
0ea72847-d55c-4e38-995a-983625729da7,0.04083552
53c610b8-2bbc-46f2-8857-4976f0d20922,0.31500107
07f61206-e0b5-4569-8754-e1af7c2f6087,0.64389837
5b75a1a3-d711-462b-be27-a86698d9eac9,0.35182965
d62a4b5c-f0c3-4d02-a584-e2ffe02b1c6f,0.5759417
3405d373-b771-427c-8595-79d6bddff55b,0.17534152
70775886-e7b5-441e-a70a-41de11b0e2e8,0.0054198084
31301798-dc09-4b61-8b1c-4d7f942b5d3f,0.08057328
d02867e0-6134-4715-b7d5-707eba43cd4c,0.026159298
d0a0032d-a87d-4573-b7e0-16264d07aa32,0.110152766
c8e30517-1efe-459d-9b97-d9a0ba33abc2,0.02121938
a04e00c1-808b-484a-b1c5-84aeff060bab,0.09255657
08014a62-0268-481d-aa3d-61378474e238,0.034009002
f6b0b94c-ec2d-4836-b233-68fe9afb7cd8,0.01714601
95d92fdb-548a-486d-b964-9214aafe2009,0.37002203
7a70958f-0b93-4b55-be32-63c68009e9a0,0.54621875
e614a24a-6c3d-4d04-8c9d-6e9c44d50f74,0.12127108
1f758525-a44a-43a3-a699-769e8e42ea02,0.30092013
ece232a5-ddf8-4c66-96c5-8586420694d6,0.26820976
3f5bfa26-a6aa-4e46-9743-c3a2179272ea,0.5250283
7527a2d5-b270-4dad-aa48-63b542e68a17,0.078749105
1c938833-27e0-43e6-8f14-e7de53fda8c8,0.023691345
1958a2be-a831-4911-8dda-f43948ec0a6b,0.01525029
2e52aac3-12e8-4293-8abd-229f870aaaaa,0.036311235
443e8c6c-f50e-4574-b69d-5202ccfcb6cc,0.08390112
a4a89827-7d5e-47a7-b312-e1c8c0682047,0.31607142
9e8ad42a-c73f-4c76-a8f1-a10093d9e278,0.08066393
7d5f507d-843e-4cd6-8026-9389b672a212,0.25110024
f9c916b4-8459-4f38-94c4-17e471e6411d,0.010880065
47a856b3-5896-4269-b064-89c2b9544263,0.018568832
b7d45442-c272-4542-9c89-281de6bc27e2,0.018204397
ae95e80e-d87c-4e75-9631-b1d3acc1b852,0.14586566
95c187a3-eff6-4922-a8fc-6e1f581375f8,0.25110024
1d8904c0-c9a6-4409-87e2-0c24312f5c79,0.02806016
be52053a-83c5-4aaf-ac3e-19ecbdce355b,0.020887613
3778f688-48e6-4671-a800-cd9590c8f454,0.09045017
8611fa49-2827-49ad-80b3-ccade68d5fd7,0.06666067
bac6202d-a2a2-445a-b4ad-bfd682cc7d4d,0.20273343
6a94ca8b-438c-4065-901d-2a27a24caddc,0.24604616
af93645e-45eb-43f4-a398-2115f5ed4beb,0.783908
8931a968-94a2-47e0-b63a-fac979a9948d,0.11256809
c7d775c0-485b-4c31-9c02-e3768bdd5b8e,0.49143106
1c1c706b-b56d-4fe8-a951-3867dd6f17ad,0.18639779
bc5e57c9-5830-4129-bd4f-ac9e8a1b1ab1,0.15478821
512e743f-655a-40e5-b67e-780da689e9df,0.02835939
8deea92e-0668-44a7-81ad-286aed9d2ea0,0.24880253
c014cce6-2387-46aa-8bbd-890d57c8e3a5,0.17525776
3a99e5fe-c9aa-4bb3-9dcf-6cec8416dd06,0.4633648
e24827f0-d80b-4e22-9e6d-6503b50a1648,0.06420962
62cf5779-a061-418a-9315-cb8adf5573c3,0.15169655
dac403ef-95a2-4526-8069-1c332e549c94,0.1910707
93823cc7-a8bb-4d76-a077-aeb1186e79ea,0.014865387
89744c36-fe77-44a3-b87b-d239d81b1b99,0.01917114
6e91b0eb-71a7-4d47-8fbf-becf833169df,0.08004365
a431fff0-529a-4a00-86d4-d3a76de1d3c3,0.21712677
3e3c8c9b-a39c-4847-b30b-2878f04859e5,0.513091
8e5266d5-3d4d-4d80-9440-36a8051ed72f,0.18653204
c2ac53ad-f580-4fea-b530-6ddfae41b15c,0.43146285
4bc00169-06ad-4b89-88a8-a0eacca0e048,0.4994313
dc4d3ddb-ba6c-4005-ba7e-21b2e1e5e5d8,0.13823533
dca5d233-6db1-4eb2-8d5d-144334530110,0.025180977
4efa4890-7ed4-4e7a-ba90-54e3e8a74732,0.36549044
e5293571-466d-4a27-8f87-cdbbe8e1cba3,0.021913508
72f7dacd-7bd9-45b6-8ebf-27419d076303,0.07673946
b007bbd3-41b7-469b-8be3-7641de6fccd4,0.39079577
f1ef0864-f66e-4059-9b0a-ead1d21b05f0,0.37939766
c7248d75-cddd-480d-86d0-cd526cc87b86,0.031512614
89cfbffd-85a1-4854-8df4-5a1378015ab4,0.43024275
edab50af-8711-4595-aa42-b228ffddac30,0.05634496
04fd6a9e-a202-41fa-a70d-2d803d8601ed,0.32856977
c8e0c600-0f94-4b94-b8a3-af4e85917343,0.09689279
eba85b2b-f32d-4caf-b671-6fb20fd16382,0.55617684
af95f316-52dc-4a5e-a864-509d062f8df7,0.15843849
ac69bc23-97b7-438c-9408-044ed6263ced,0.24330047
6eb3675c-7120-4b2d-9bce-ccb3386b1625,0.18434162
556c55cc-b932-462d-a73d-edf69b5e4cca,0.048526287
3cd3ac0b-3720-4cb6-9935-520dac6e01cb,0.52417445
29717aa6-aa34-4070-a3ec-22ee9a04d092,0.01589326
718e2a90-b025-4c23-8728-504b9cf0262b,0.029060313
f8cf106d-b7fe-4942-878a-607d6c8b2c4b,0.24604616
b240b8de-3fed-45fe-bc0c-195dc2ed80f2,0.050704435
f166430c-8ed7-429b-b3b7-3420935ed98a,0.19413623
e3f83f2d-e2fc-495d-87aa-eec787157d76,0.09950565
ddd6f932-055e-4039-a233-964288978ffe,0.15163153
c4440784-2ccd-415c-b1fc-0302d888bf4d,0.03994931
e8000b09-f8a8-49e5-8d61-df87f345b9bb,0.6657784
be9fa432-c08f-460d-a290-fb342b590ce7,0.2622155
b41f19f8-58de-46b9-b324-b540181434b9,0.17293553
159e2751-947e-4db6-a127-e47819a0061d,0.13622084
f0b14d24-62f4-4ef7-b158-45ae0da9fd79,0.08528956
b2c7d74f-ed1e-46aa-8155-35163c1f5235,0.0821386
e8d97e7e-35fe-49be-800e-e253b070e58c,0.11679563
67599e4e-3f8d-4378-95ac-86beba8ec75c,0.50443226
00aa4b61-b241-430d-81a5-a9f0dcbab7ff,0.07491909
62108b5e-239b-4ae7-8b89-dc83f79ff5f6,0.433909
5f41aa8b-237a-4fd0-b2da-14d95c0a39f1,0.009994907
d3ce596a-d151-4dd3-bf5d-810c843d8fca,0.07566337
9f8ceb1d-45cf-4c5b-b058-1643e5a151e1,0.046709236
9c75316f-a32b-4f08-b7c4-51a8c797443f,0.21086663
9c70cf00-db37-4d28-9a6e-70e01e327a83,0.022699634
555b5807-9c1e-43df-bce6-ea0e0fe868a6,0.51315343
b5346521-7a56-4085-b6cf-2e30d43f1403,0.13738582
c588b462-2b3f-4f37-84c2-85f6396ac715,0.37995407
06d9d300-11f3-4f00-8a8b-1de2ed515a74,0.06566976
1675313e-baa1-4647-a215-6081f39fc3e4,0.38386777
2b03c3d7-6b8a-493b-ba28-452f8d99de9d,0.07470505
e7953ed1-52d0-4b56-9d71-3bdfb36336d0,0.0539717
58cd415b-c2ff-4d5b-a0d7-5abca63d3539,0.016512968
f5a35675-af7e-413e-b49e-5d547999a10a,0.5166193
6745150a-885a-4c53-a506-9ab42f605c30,0.15410829
39d4a432-ff81-4800-b1c9-1df461e9cadc,0.06041804
5cb38d5f-44d7-467b-86cc-ad541317b6e4,0.017938694
e2321d06-d0c0-41fd-b3d1-85e5733fe528,0.050925575
205cb3b0-480d-43bb-b66e-136cc9c0f67a,0.03476773
febbf5e2-906f-483c-b7fc-1cb0cef702c2,0.04697726
bbf4d49a-7495-4f87-bcea-825548b6a76e,0.03993308
0e81d728-79a5-4794-b2c6-521e6dacbc44,0.66735727
5463d412-d5cb-4369-b1e3-0b61d28c7ad6,0.013068571
fa17202a-50ee-42c5-a05c-e4f38bdfa93e,0.1259066
a9e72ef1-4bc5-4fac-8397-1400a6466ca8,0.7642182
bea4cc13-2448-41ba-a03c-03e7806b8e3d,0.018333726
727d3cc6-a240-471e-a9d7-b8823b4473bc,0.31058875
ba448f42-8969-4909-a00c-92df14f60784,0.6510838
35cbfdde-10bb-4308-a273-5090d3e02efe,0.27212527
bbe8d496-af0d-47a1-924a-99fc8d9da0a2,0.3823419
f3021ef4-4522-43fe-956c-85d7e7a9419d,0.25248903
bd8d6760-599e-4e93-993a-56ec6d823f41,0.014669367
313b20b3-5524-4f94-8709-18f4b588d0d1,0.03450653
bdfaf208-8807-4e9c-bffd-3257ad58c25a,0.24604616
bbad7cb1-56db-420c-b7cf-810b2ebdc94b,0.28095585
3b73be1e-b348-41c0-8d99-8a4dbd8ce612,0.051011965
6f390438-6e47-44ed-bd71-30abc6f3b7cd,0.1185406
2aaa16ab-525d-427c-a8fb-9fd7f4d2949b,0.27534398
570868e8-d64b-441e-84c1-461b64ba8734,0.16948149
b087e42a-5cd2-4120-bcab-6bff79e52b67,0.34283525
eb4d278c-2490-493c-bda3-d58b313b9906,0.11786801
ed12b0ab-4d5c-418d-965d-68cd77f778be,0.008788774
c29e9f18-52cf-49ee-9077-1ff0dd71d83f,0.021107366
da6cef45-13c0-4453-8a1c-c0541b7e02a6,0.15397325
c623a3b1-1812-40cf-96b1-dffff0392fe6,0.2420035
a1b5cab6-2952-46bb-a4da-587a1d37afbf,0.04070243
76d180db-3fbb-4aa0-ab24-c2592e360c9c,0.0592535
ff120c38-b663-45da-b021-ef7abcbe6fa1,0.6051204
44231be5-6938-49f1-a126-b18da6d7e612,0.20412855
3b494961-8ab9-4e59-83c1-77ee7a2b9e2a,0.03294271
76465340-93b7-4e3b-9fad-29d87b997ffe,0.008503022
c0e1e55e-ea23-4608-9e95-1a9695c2c887,0.18456751
21f45dfa-03f3-4b4b-9d48-b13a640c190f,0.1054215
dec2e064-4fc5-416f-a0c6-c2d1f63e6fbc,0.18021119
1872f49f-60f8-4e35-8a46-c5b503b636ed,0.45397696
55b2a529-5b0c-4af3-9ef1-bf7dc9602b1c,0.04570688
87f42abb-6533-4cbf-af01-965991b1b23d,0.18361819
471f46e4-e797-47c5-9cc6-40cd0cd29475,0.013722861
ed5c7032-2d92-4621-984a-0adfc16602cd,0.0073566446
3cc1fff7-b9ef-42b3-a919-702aa43c0ec8,0.22800662
986b35da-e4e0-4366-a4aa-5223a935b948,0.07233008
c6844b82-499b-4fae-8515-fd3ea21b7c1f,0.1317726
f498e419-4dc6-4e01-9934-6b37a260f237,0.6976589
ddc4cc52-712a-484a-a50c-8840b1946b0d,0.25110024
334b18a8-a9a8-4772-9425-ea5bbbe27ce2,0.038982403
d3be08e3-6521-41bb-9a84-db4993debd82,0.023793437
b9dac937-2acc-4496-99ac-b7047eb57c5f,0.049704935
0394b9a5-9ae3-4c3d-b194-65732fd9329c,0.08031224
ccc4f497-fbf4-4e11-94ed-1af701469e23,0.31793264
7f3bd59d-73a9-4a04-b271-be8a500d1faf,0.55984193
40e6966c-5e0c-4132-888c-82eff588fdc4,0.22180855
19b50809-f057-40ab-b873-5edf56822271,0.19810714
8787d7ad-cba7-401f-ae11-bbed93a2f11c,0.067477785
2962cca5-9747-40df-b605-1a870f21e811,0.34096766
0f952ee0-b37e-4275-a0f1-c25668ead241,0.0434442
2fa73827-59e3-44bf-b77e-353fc0a4253e,0.08457045
8b73a2b0-220b-4be5-8ad9-9aa495bf5bb5,0.06373964
ca9167b5-c5a4-4ef1-b91c-1a8d631d4820,0.08752857
3b2378dc-a101-48b7-b984-0b01d1ed9a8f,0.36475557
c2d68fbc-3c7a-4080-8396-3dfbe0194384,0.28766656
3b510760-209e-4dbe-8afb-9ec1d22a83d1,0.28730652
c70f47d1-550e-444c-abbd-00f22ac17201,0.053885177
815750ab-790b-4479-9b2a-b16c5566beb0,0.06957855
271a7386-b994-4a83-86bd-6ac19cffa134,0.03428543
5d0aa4b5-4274-45f5-9afb-ae4ecd6c0a9f,0.5744838
6721ee30-efde-4b5c-8461-1ffb444439fe,0.408736
2bb15e2c-289e-4da8-9cee-8d6df8163e05,0.04117808
aaf647a0-01e2-45a3-8dbf-1c6bd4a67012,0.11434656
96e9a743-4143-4893-b9b2-0b3356a7b4f1,0.20884195
5f17b0ed-5981-4895-ba7c-87763125f092,0.46547252
5e529fea-c1f7-4107-8c4b-47614c5a7103,0.29865775
755576ae-cd48-4e09-91d6-a5087aed3ba0,0.037382968
41ccfa1e-4df7-457d-bc68-c5e080c5d810,0.4529016
26ae2e11-8055-4865-af20-be864cf841c9,0.2982794
4967bec3-02be-47e5-9110-f40894d0468f,0.41198283
7b104b98-13f1-4d91-8247-c0db757700b5,0.06220699
de8f5a4c-9a86-4468-a08f-e0da104aae00,0.015801676
33a9d5d4-74ac-4649-a363-43182d6c26a2,0.3257187
1687f8d6-96c6-460b-954f-e20166c03851,0.120269954
45e10869-41e5-484a-ae9f-93925f921eaf,0.7969395
32923196-20c1-4809-ac18-2a82576482b7,0.094007805
209516c8-09c0-44c6-9028-3a49974954e3,0.16993059
cd5281c8-cd4e-4c99-a74c-2fd8b37b2d37,0.3798329
b1802654-a245-4bbd-828d-533c2808ffaf,0.022926833
055656d5-e4fb-4431-b5b2-506b5bfc11f0,0.045700133
b88a6ec0-cf29-4d7f-a0d4-ae2bbb69a5db,0.08555187
bb8cc452-6612-4f40-b60f-e5c39ea5cf49,0.118453234
4a1f6a49-b42a-4d4f-8a29-047321dd0b7a,0.21937567
268619e9-8eb7-4409-a429-94ae1177acd0,0.17640975
859eb8c5-39f5-45a2-8299-3304a00973a0,0.20477441
ee4b0681-d332-414f-8462-f1d71c0c8551,0.2664893
e2e67cef-6b35-40f8-bb41-082a5274518e,0.40977162
4585b0ad-e6d0-4da0-a968-945d25c1638f,0.13027705
a722fb0e-42c7-418c-aea2-14df645f98fe,0.31324196
03db2390-7291-4b92-a121-aec633b19c4d,0.089550525
